title,category,authors,year,venue,ee,url
Are We Aware? An Empirical Study on the Privacy and Security Awareness of Smartphone Sensors.,ROBOT;PRIVACY,Arifa I. Champa; Md. Fazle Rabbi; Farjana Z. Eishita; Minhaz F. Zibran,2023,SERA,https://doi.org/10.1109/SERA57763.2023.10197713,https://dblp.org/db/conf/sera/sera2023.html#ChampaREZ23
Source location privacy against laptop-class attacks in sensor networks.,ROBOT;PRIVACY,Yi Ouyang 0001; Zhengyi Le; Donggang Liu; James Ford; Fillia Makedon,2008,SecureComm,https://doi.org/10.1145/1460877.1460884,https://dblp.org/db/conf/securecomm/securecomm2008.html#OuyangLLFM08
An Active Global Attack Model for Sensor Source Location Privacy: Analysis and Countermeasures.,ROBOT;PRIVACY,Yi Yang 0002; Sencun Zhu; Guohong Cao; Thomas La Porta,2009,SecureComm,https://doi.org/10.1007/978-3-642-05284-2_22,https://dblp.org/db/conf/securecomm/securecomm2009.html#YangZCL09
CloudFL: A Zero-Touch Federated Learning Framework for Privacy-aware Sensor Cloud.,ROBOT;PRIVACY,Viraaji Mothukuri; Reza M. Parizi; Seyedamin Pouriyeh; Afra Mashhadi,2022,ARES,https://doi.org/10.1145/3538969.3543783,https://dblp.org/db/conf/IEEEares/ares2022.html#MothukuriPPM22
Privacy Preserving Support Vector Machines in Wireless Sensor Networks.,ROBOT;PRIVACY,Dong Seong Kim 0001; Muhammad Anwarul Azim; Jong Sou Park,2008,ARES,https://doi.org/10.1109/ARES.2008.151,https://dblp.org/db/conf/IEEEares/ares2008.html#KimAP08
Privacy Preserving Release of Mobile Sensor Data.,ROBOT;PRIVACY,Rahat Masood; Wing Yan Cheng; Dinusha Vatsalan; Deepak Mishra 0001; Hassan Jameel Asghar; Dali Kaafar,2024,ARES,https://doi.org/10.1145/3664476.3664519,https://dblp.org/db/conf/IEEEares/ares2024.html#MasoodCVMAK24
Privacy and Trust in Smart Camera Sensor Networks.,ROBOT;PRIVACY,Michael Loughlin; Asma Adnane,2015,ARES,https://doi.org/10.1109/ARES.2015.31,https://dblp.org/db/conf/IEEEares/ares2015.html#LoughlinA15
Privacy-Enhancing Fall Detection from Remote Sensor Data Using Multi-Party Computation.,ROBOT;PRIVACY,Pradip Mainali; Carlton Shepherd,2019,ARES,https://doi.org/10.1145/3339252.3340500,https://dblp.org/db/conf/IEEEares/ares2019.html#MainaliS19
"RoboCode-Ethicists: Privacy-friendly robots, an ethical responsibility of engineers?",ROBOT;PRIVACY,Christoph Lutz; Aurelia Tam,2015,WebSci,https://doi.org/10.1145/2786451.2786465,https://dblp.org/db/conf/websci/websci2015.html#LutzT15
Privacy preservation schemes for querying wireless sensor networks.,ROBOT;PRIVACY,Tassos Dimitriou; Ahmad Sabouri,2011,PerCom Workshops,https://doi.org/10.1109/PERCOMW.2011.5766864,https://dblp.org/db/conf/percom/percomw2011.html#DimitriouS11
A Vision-based Virtual Sensor to Enhance Privacy and Energy Efficiency on Edge Computing.,ROBOT;PRIVACY,Nicholas Kania; Alessandro Bogliolo; Lorenzo Calisti; Chiara Contoli; Giacomo Di Fabrizio; Luca Romanelli; Emanuele Lattanzi,2024,PerCom Workshops,https://doi.org/10.1109/PerComWorkshops59983.2024.10503463,https://dblp.org/db/conf/percom/percomw2024.html#KaniaBCCFRL24
Demystifying privacy in sensory data: A QoI based approach.,ROBOT;PRIVACY,Supriyo Chakraborty; Haksoo Choi; Mani B. Srivastava,2011,PerCom Workshops,https://doi.org/10.1109/PERCOMW.2011.5766914,https://dblp.org/db/conf/percom/percomw2011.html#ChakrabortyCS11
GP^2S: Generic Privacy-Preservation Solutions for Approximate Aggregation of Sensor Data (concise contribution).,ROBOT;PRIVACY,Wensheng Zhang 0001; Chuang Wang 0002; Taiming Feng,2008,PerCom,https://doi.org/10.1109/PERCOM.2008.60,https://dblp.org/db/conf/percom/percom2008.html#ZhangWF08
An Efficient Privacy and Integrity Preserving Data Aggregation Scheme for Multiple Applications in Wireless Sensor Networks.,ROBOT;PRIVACY,Qiang Zhou; Xiaolin Qin; Guoxiu Liu; Hui Cheng; Huanhuan Zhao,2019,SmartIoT,https://doi.org/10.1109/SmartIoT.2019.00051,https://dblp.org/db/conf/smartiot/smartiot2019.html#ZhouQLCZ19
Designing a System Based on Robotic Assistance for Privacy Awareness in Smart Environments.,ROBOT;ROBOT;PRIVACY,Ilche Georgievski; Isaac Henderson Johnson Jeyakumar; Shrilesh Kale,2021,UEMCON,https://doi.org/10.1109/UEMCON53757.2021.9666672,https://dblp.org/db/conf/uemcom/uemcom2021.html#GeorgievskiJK21
Understanding Worker Perceptions Toward Privacy When Working with Collaborative Robots That Provide As-Needed Assistance.,ROBOT;PRIVACY,Andrew Liu 0069; Natasha Kholgade Banerjee; Sean Banerjee,2025,ICARA,https://doi.org/10.1109/ICARA64554.2025.10977615,https://dblp.org/db/conf/icara/icara2025.html#LiuBB25
Proximity sensor: privacy-aware location sharing.,ROBOT;PRIVACY,Heiko M; Jutta Fortmann; Janko Timmermann; Wilko Heuten; Susanne Boll,2013,Mobile HCI,https://doi.org/10.1145/2493190.2494443,https://dblp.org/db/conf/mhci/mhci2013.html#MullerFTHB13
Preserving Privacy of Vulnerable Users across Heterogeneous Sensitive Sensor Data Streams using Smart Contracts.,ROBOT;PRIVACY,Nidhi Desai; Damiano Di Francesco Maesa; Nishanth Sastry; Steve Schneider; Laura Ricci,2023,BlockSys,https://doi.org/10.1145/3628354.3629532,https://dblp.org/db/conf/blocksys/blocksys2023.html#DesaiMSSR23
Advanced Source Privacy: DQ-NN and Phantom Routing in IoT-Integrated Multiple-Source and Destination Wireless Sensor Networks.,ROBOT;PRIVACY,Arpitha T.; Dharamendra Chouhan; Shreyas J.,2024,ICCCNT,https://doi.org/10.1109/ICCCNT61001.2024.10725085,https://dblp.org/db/conf/icccnt/icccnt2024.html#TCJ24
Real-Time Privacy Preserving Crowd Estimation Based on Sensor Data.,ROBOT;PRIVACY,Salvatore Longo; Bin Cheng 0003,2016,IEEE MS,https://doi.org/10.1109/MobServ.2016.24,https://dblp.org/db/conf/mobserv/mobserv2016.html#LongoC16
SensorSafe: A Framework for Privacy-Preserving Management of Personal Sensory Information.,ROBOT;PRIVACY,Haksoo Choi; Supriyo Chakraborty; Zainul Charbiwala; Mani B. Srivastava,2011,Secure Data Management,https://doi.org/10.1007/978-3-642-23556-6_6,https://dblp.org/db/conf/sdmw/sdmw2011.html#ChoiCCS11
Protection Against Side-Channel Attacks on Multifusion Zero-Permission Sensors using Differential Privacy.,ROBOT;PRIVACY,Mina Abdallah; Amr El Mougy,2019,LCN Symposium,https://doi.org/10.1109/LCNSymposium47956.2019.9000683,https://dblp.org/db/conf/lcn/lcn2019s.html#AbdallahE19
Preserving Privacy in Wireless Sensor Networks using Onion Routing.,ROBOT;PRIVACY,Amr El Mougy; Sandra Sameh,2018,ISNCC,https://doi.org/10.1109/ISNCC.2018.8530968,https://dblp.org/db/conf/isncc/isncc2018.html#El-MougyS18
Routing-based source-location privacy protection in wireless sensor networks.,ROBOT;PRIVACY,Yun Li 0011; Leron Lightfoot; Jian Ren 0001,2009,EIT,https://doi.org/10.1109/EIT.2009.5189579,https://dblp.org/db/conf/eit/eit2009.html#LiLR09
PriDaC: Privacy Preserving Data Collection in Sensor Enabled RFID Based Healthcare Services.,ROBOT;PRIVACY,Farzana Rahman; Drew Williams; Sheikh Iqbal Ahamed; Ji-Jiang Yang; Qing Wang 0003,2014,HASE,https://doi.org/10.1109/HASE.2014.42,https://dblp.org/db/conf/hase/hase2014.html#RahmanWAYW14
Privacy-Preserved Social Distancing System Using Low-Resolution Thermal Sensors and Deep Learning.,ROBOT;PRIVACY,Aisha Fahad Alraeesi; Hanan Fekri Kharbash; Jawaher Saif Alghfeli; Shamma Sultan Alsaedi; Munkhjargal Gochoo,2021,SMC,https://doi.org/10.1109/SMC52423.2021.9659292,https://dblp.org/db/conf/smc/smc2021.html#AlraeesiKAAG21
Privacy preserving infrared sensor array based indoor location awareness.,ROBOT;PRIVACY,Yuta Kobiyama; Qiangfu Zhao; Kazuki Omomo,2016,SMC,https://doi.org/10.1109/SMC.2016.7844426,https://dblp.org/db/conf/smc/smc2016.html#KobiyamaZO16
Device-Free Non-Privacy Invasive Indoor Human Posture Recognition Using Low-Resolution Infrared Sensor-Based Wireless Sensor Networks and DCNN.,ROBOT;PRIVACY,Munkhjargal Gochoo; Tan-Hsu Tan; Tsedevdorj Batjargal; Oleg Seredin; Shih-Chia Huang,2018,SMC,https://doi.org/10.1109/SMC.2018.00397,https://dblp.org/db/conf/smc/smc2018.html#GochooTBSH18
Link Aware Aggregation Query with Privacy-Preserving Capability in Wireless Sensor Networks.,ROBOT;PRIVACY,Yunfeng Cui; Wenbin Zhai; Liang Liu 0006; Youwei Ding; Wanying Lu,2022,EISA,https://doi.org/10.1007/978-3-031-23098-1_13,https://dblp.org/db/conf/eisa/eisa2022.html#CuiZ0DL22
Consumer-Friendly Methods for Privacy Protection Against Cleaning Robots.,ROBOT;PRIVACY,Yanxiu Wuwang; Gunther Schiefer,2022,ADIoT,https://doi.org/10.1007/978-3-031-21311-3_5,https://dblp.org/db/conf/adiot/adiot2022.html#WuwangS22
Tinycasper: a privacy-preserving aggregate location monitoring system in wireless sensor networks.,ROBOT;PRIVACY,Chi-Yin Chow; Mohamed F. Mokbel; Tian He 0001,2008,SIGMOD Conference,https://doi.org/10.1145/1376616.1376762,https://dblp.org/db/conf/sigmod/sigmod2008.html#ChowMH08
Privacy at Home: An Inquiry into Sensors and Robots for the Stay at Home Elderly.,ROBOT;ROBOT;PRIVACY,Trenton Schulz; Jo Herstad; Harald Holone,2018,HCI (27),https://doi.org/10.1007/978-3-319-92037-5_28,https://dblp.org/db/conf/hci/hci2018-27.html#SchulzHH18
"Information Security, Privacy, and Trust in Social Robotic Assistants for Older Adults.",ROBOT;ROBOT;PRIVACY,Thomas Given-Wilson; Axel Legay; Sean Sedwards,2017,HCI (22),https://doi.org/10.1007/978-3-319-58460-7_7,https://dblp.org/db/conf/hci/hci2017-22.html#Given-WilsonLS17
Angle-Based Dynamic Routing Scheme for Source Location Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Petros Spachos; Dimitris Toumpakaris; Dimitrios Hatzinakos,2014,VTC Spring,https://doi.org/10.1109/VTCSpring.2014.7022833,https://dblp.org/db/conf/vtc/vtc2014s.html#SpachosTH14
An overview of privacy preserving techniques in smart home Wireless Sensor Networks.,ROBOT;PRIVACY,Ahlam Alami; Laila Benhlima; Slimane Bah,2015,SITA,https://doi.org/10.1109/SITA.2015.7358409,https://dblp.org/db/conf/sita/sita2015.html#AlamiBB15
Privacy Preserving Challenges: New Design Aspects for Latent Fingerprint Detection Systems with Contact-Less Sensors for Future Preventive Applications in Airport Luggage Handling.,ROBOT;PRIVACY,Mario Hildebrandt; Jana Dittmann; Matthias Pocs; Michael Ulrich; Ronny Merkel; Thomas Fries,2011,BIOID,https://doi.org/10.1007/978-3-642-19530-3_26,https://dblp.org/db/conf/bioid/bioid2011.html#HildebrandtDPUMF11
"Social Robots, Privacy, and Ownership of Data: Some Problems and Suggestions.",ROBOT;PRIVACY,Myrthe van Nus,2016,Robophilosophy/TRANSOR,https://doi.org/10.3233/978-1-61499-708-5-190,https://dblp.org/db/conf/robophilosophy/robophilosophy2016.html#Nus16
"Called Back Onstage: Dramaturgic Analysis, Domestic Social Robots, and Privacy.",ROBOT;PRIVACY,Tom N. Coggins,2022,Robophilosophy,https://doi.org/10.3233/FAIA220632,https://dblp.org/db/conf/robophilosophy/robophilosophy2022.html#Coggins22
Secure range query based on privacy-preserving function in two-tiered sensor networks.,ROBOT;PRIVACY,Peng Chen; Weini Zeng; Yong Zhu; Yingyan Gu,2016,SSIC,https://doi.org/10.1109/SSIC.2016.7571805,https://dblp.org/db/conf/ssic/ssic2016.html#ChenZZG16
SemaDroid: A Privacy-Aware Sensor Management Framework for Smartphones.,ROBOT;PRIVACY,Zhi Xu 0004; Sencun Zhu,2015,CODASPY,https://doi.org/10.1145/2699026.2699114,https://dblp.org/db/conf/codaspy/codaspy2015.html#XuZ15
Analyzing Security & Privacy (S&P) Labels For AI Integrated Social Robots: A Novel User Assessment Based Research Study.,ROBOT;PRIVACY,Ezra Faith; Ankur Chattopadhyay; Mohammad Q. Azhar,2025,IWSPA@CODASPY,https://doi.org/10.1145/3716815.3729014,https://dblp.org/db/conf/codaspy/iwspa2025.html#FaithCA25
Android privacy C(R)ache: reading your external storage and sensors for fun and profit.,ROBOT;PRIVACY,Stylianos Gisdakis; Thanassis Giannetsos; Panos Papadimitratos,2016,PAMCO@MobiHoc,https://doi.org/10.1145/2940343.2940346,https://dblp.org/db/conf/mobihoc/pamco2016.html#GisdakisGP16
A Distributed Query Protocol for Continuous Privacy Preserving in Wireless Sensor Networks.,ROBOT;PRIVACY,Baokang Zhao; Xiangyu Su; Yipin Sun; Jinshu Su; Shanshan Li,2010,CIT,https://doi.org/10.1109/CIT.2010.474,https://dblp.org/db/conf/IEEEcit/IEEEcit2010.html#ZhaoSSSL10
Preserving Source-Location Privacy through Redundant Fog Loop for Wireless Sensor Networks.,ROBOT;PRIVACY,Mianxiong Dong; Kaoru Ota; Anfeng Liu,2015,CIT/IUCC/DASC/PICom,https://doi.org/10.1109/CIT/IUCC/DASC/PICOM.2015.274,https://dblp.org/db/conf/IEEEcit/cit-iucc-dasc-picom2015.html#DongOL15
Achieving Scalable Privacy Preserving Data Aggregation for Wireless Sensor Networks.,ROBOT;PRIVACY,Rabindra Bista; Hye-Kyeom Yoo; Jae-Woo Chang,2010,CIT,https://doi.org/10.1109/CIT.2010.333,https://dblp.org/db/conf/IEEEcit/IEEEcit2010.html#BistaYC10
Privacy-preserving Data Aggregation Based on the P-function Set in Wireless Sensor Networks.,ROBOT;PRIVACY,Weini Zeng; Yaping Lin; Lei Wang 0069,2010,CIT,https://doi.org/10.1109/CIT.2010.473,https://dblp.org/db/conf/IEEEcit/IEEEcit2010.html#ZengLW10
Dynamic Privacy Management in Pervasive Sensor Networks.,ROBOT;PRIVACY,Nan-Wei Gong; Mathew Laibowitz; Joseph A. Paradiso,2010,AmI,https://doi.org/10.1007/978-3-642-16917-5_10,https://dblp.org/db/conf/ami/ami2010.html#GongLP10
Synthetic and privacy-preserving visualization of video sensor network outputs.,ROBOT;PRIVACY,Carmelo Velardo; Claudia Araimo; Jean-Luc Dugelay,2011,ICDSC,https://doi.org/10.1109/ICDSC.2011.6042938,https://dblp.org/db/conf/icdsc/icdsc2011.html#VelardoAD11
On privacy and security in distributed visual sensor networks.,ROBOT;PRIVACY,Alexandra Czarlinska; William Luh; Deepa Kundur,2008,ICIP,https://doi.org/10.1109/ICIP.2008.4712099,https://dblp.org/db/conf/icip/icip2008.html#CzarlinskaLK08
Are You Watching Me? A Study on Privacy Notice Design of Social Robot.,ROBOT;PRIVACY,Peng Su; Xiang Yuan,2021,AHFE (3),https://doi.org/10.1007/978-3-030-79760-7_41,https://dblp.org/db/conf/ahfe/ahfe2021-3.html#SuY21
Privacy-Preserving Mobility Monitoring Using Sketches of Stationary Sensor Readings.,ROBOT;PRIVACY,Michael Kamp; Christine Kopp; Michael Mock; Mario Boley; Michael May 0001,2013,ECML/PKDD (3),https://doi.org/10.1007/978-3-642-40994-3_24,https://dblp.org/db/conf/pkdd/pkdd2013-3.html#KampKMBM13
SensorSift: balancing sensor data privacy and utility in automated face understanding.,ROBOT;PRIVACY,Miro Enev; Jaeyeon Jung; Liefeng Bo; Xiaofeng Ren; Tadayoshi Kohno,2012,ACSAC,https://doi.org/10.1145/2420950.2420975,https://dblp.org/db/conf/acsac/acsac2012.html#EnevJBRK12
Privacy-Aware Location Sensor Networks.,ROBOT;PRIVACY,Marco Gruteser; Graham Schelle; Ashish Jain; Richard Han 0001; Dirk Grunwald,2003,HotOS,https://www.usenix.org/conference/hotos-ix/privacy-aware-location-sensor-networks,https://dblp.org/db/conf/hotos/hotos2003.html#GruteserSJHG03
Privacy-aware Publication of Wi-Fi Sensor Data for Crowd Monitoring and Tourism Analytics.,ROBOT;PRIVACY,Leonie Ackermann; Christoph Baum; Syed Ibrahim Khalil; Aleksandr Litvin; Daniela Nicklas 0001,2023,GeoPrivacy@SIGSPATIAL,https://doi.org/10.1145/3615889.3628513,https://dblp.org/db/conf/geoprivacy/geoprivacy2023.html#AckermannBKLN23
Sensor-level security and privacy protection by embedding video content analysis.,ROBOT;PRIVACY,Thomas Winkler 0002; Bernhard Rinner,2013,DSP,https://doi.org/10.1109/ICDSP.2013.6622726,https://dblp.org/db/conf/icdsp/icdsp2013.html#0002R13
Privacy-Aware IoT Based Fall Detection with Infrared Sensors and Deep Learning.,ROBOT;PRIVACY,Farhad Ahamed; Seyed A. Shahrestani; Hon Cheung,2023,ICR,https://doi.org/10.1007/978-3-031-35308-6_33,https://dblp.org/db/conf/icr2/icr2023.html#AhamedSC23
Scalability in Privacy-Preserving Data Aggregation for Wireless Sensor Networks.,ROBOT;PRIVACY,Rabindra Bista; Young-Sung Shin; Jae-Woo Chang,2010,ISPA,https://doi.org/10.1109/ISPA.2010.80,https://dblp.org/db/conf/ispa/ispa2010.html#BistaSC10
Privacy Preserving Monitoring and Surveillance in Sensor Networks.,ROBOT;PRIVACY,Vladimir A. Oleshchuk,2007,ISPA Workshops,https://doi.org/10.1007/978-3-540-74767-3_50,https://dblp.org/db/conf/ispa/ispa2007w.html#Oleshchuk07
Designing and Validating a Blockchain-based Architecture to Enforce Privacy in Human Robot Interaction.,ROBOT;PRIVACY,Viktor Vasylkovskyi; S; Jo,2021,HICSS,https://hdl.handle.net/10125/70680,https://dblp.org/db/conf/hicss/hicss2021.html#VasylkovskyiGS21
Multilayer sensor network for information privacy.,ROBOT;PRIVACY,Xin He; Wee Peng Tay,2017,ICASSP,https://doi.org/10.1109/ICASSP.2017.7953309,https://dblp.org/db/conf/icassp/icassp2017.html#HeT17
Convex Optimisation-Based Privacy-Preserving Distributed Average Consensus in Wireless Sensor Networks.,ROBOT;PRIVACY,Qiongxiu Li; Richard Heusdens; Mads Gr,2020,ICASSP,https://doi.org/10.1109/ICASSP40776.2020.9053348,https://dblp.org/db/conf/icassp/icassp2020.html#LiHC20
Privacy-preserving distributed speech enhancement forwireless sensor networks by processing in the encrypted domain.,ROBOT;PRIVACY,Richard C. Hendriks; Zekeriya Erkin; Timo Gerkmann,2013,ICASSP,https://doi.org/10.1109/ICASSP.2013.6639020,https://dblp.org/db/conf/icassp/icassp2013.html#HendriksEG13
Preserving Parameter Privacy in Sensor Networks.,ROBOT;PRIVACY,Chong Xiao Wang; Yang Song 0012; Wee Peng Tay,2018,GlobalSIP,https://doi.org/10.1109/GlobalSIP.2018.8646390,https://dblp.org/db/conf/globalsip/globalsip2018.html#WangST18
Providing hop-by-hop authentication and source privacy in wireless sensor networks.,ROBOT;PRIVACY,Yun Li 0011; Jian Li 0007; Jian Ren 0001; Jie Wu 0001,2012,INFOCOM,https://doi.org/10.1109/INFCOM.2012.6195761,https://dblp.org/db/conf/infocom/infocom2012.html#LiLRW12
PDA: Privacy-Preserving Data Aggregation in Wireless Sensor Networks.,ROBOT;PRIVACY,Wenbo He; Xue Liu 0001; Hoang Nguyen; Klara Nahrstedt; Tarek F. Abdelzaher,2007,INFOCOM,https://doi.org/10.1109/INFCOM.2007.237,https://dblp.org/db/conf/infocom/infocom2007.html#HeLNNA07
Understanding source location privacy protocols in sensor networks via perturbation of time series.,ROBOT;PRIVACY,Matthew Bradbury; Arshad Jhumka,2017,INFOCOM,https://doi.org/10.1109/INFOCOM.2017.8057122,https://dblp.org/db/conf/infocom/infocom2017.html#BradburyJ17
ElliPS: A Privacy Preserving Scheme for Sensor Data Storage and Query.,ROBOT;PRIVACY,Nalin Subramanian; Ka Yang; Wensheng Zhang 0001; Daji Qiao,2009,INFOCOM,https://doi.org/10.1109/INFCOM.2009.5062004,https://dblp.org/db/conf/infocom/infocom2009.html#SubramanianYZQ09
Making Big Money from Small Sensors: Trading Time-Series Data under Pufferfish Privacy.,ROBOT;PRIVACY,Chaoyue Niu; Zhenzhe Zheng; Shaojie Tang 0001; Xiaofeng Gao 0001; Fan Wu 0006,2019,INFOCOM,https://doi.org/10.1109/INFOCOM.2019.8737579,https://dblp.org/db/conf/infocom/infocom2019.html#NiuZTG019
KIPDA: k-indistinguishable privacy-preserving data aggregation in wireless sensor networks.,ROBOT;PRIVACY,Michael M. Groat; Wenbo He; Stephanie Forrest,2011,INFOCOM,https://doi.org/10.1109/INFCOM.2011.5935010,https://dblp.org/db/conf/infocom/infocom2011.html#GroatHF11
Source-Location Privacy through Dynamic Routing in Wireless Sensor Networks.,ROBOT;PRIVACY,Yun Li 0011; Jian Ren 0001,2010,INFOCOM,https://doi.org/10.1109/INFCOM.2010.5462096,https://dblp.org/db/conf/infocom/infocom2010.html#LiR10
Distributed privacy-preserving access control in a single-owner multi-user sensor network.,ROBOT;PRIVACY,Daojing He; Jiajun Bu; Sencun Zhu; Mingjian Yin; Yi Gao 0001; Haodong Wang; Sammy Chan; Chun Chen 0001,2011,INFOCOM,https://doi.org/10.1109/INFCOM.2011.5935176,https://dblp.org/db/conf/infocom/infocom2011.html#HeBZYGWCC11
Quantitative Analysis on Source-Location Privacy for Wireless Sensor Networks.,ROBOT;PRIVACY,Di Tang; Jian Gu; Weijia Han; Xiao Ma 0007,2020,INFOCOM Workshops,https://doi.org/10.1109/INFOCOMWKSHPS50562.2020.9162756,https://dblp.org/db/conf/infocom/infocom2020w.html#TangGHM20
Reconciling privacy preservation and intrusion detection in sensory data aggregation.,ROBOT;PRIVACY,Chuang Wang 0002; Guiling Wang 0001; Wensheng Zhang 0001; Taiming Feng,2011,INFOCOM,https://doi.org/10.1109/INFCOM.2011.5935177,https://dblp.org/db/conf/infocom/infocom2011.html#WangWZF11
Verifiable Privacy-Preserving Range Query in Two-Tiered Sensor Networks.,ROBOT;PRIVACY,Bo Sheng; Qun Li 0001,2008,INFOCOM,https://doi.org/10.1109/INFOCOM.2008.18,https://dblp.org/db/conf/infocom/infocom2008.html#ShengL08
pDCS: Security and Privacy Support for Data-Centric Sensor Networks.,ROBOT;PRIVACY,Min Shao; Sencun Zhu; Wensheng Zhang 0001; Guohong Cao,2007,INFOCOM,https://doi.org/10.1109/INFCOM.2007.154,https://dblp.org/db/conf/infocom/infocom2007.html#ShaoZZC07
